ObjectId,Country,ISO2,ISO3,Indicator,Unit,Date,Value
1209,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2009M01,387.17
1210,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2009M01,0.360308984395252
1211,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2009M02,387.7
1212,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2009M02,0.424804434543846
1213,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2009M03,389.04
1214,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2009M03,0.714507611059356
1215,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2009M04,389.76
1216,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2009M04,0.627372008364957
1217,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2009M05,390.36
1218,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2009M05,0.406399506147448
1219,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2009M06,389.7
1220,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2009M06,0.440733008582694
1221,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2009M07,388.25
1222,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2009M07,0.424200098290273
1223,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2009M08,386.29
1224,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2009M08,0.512593671940054
1225,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2009M09,384.95
1226,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2009M09,0.401658798675042
1227,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2009M10,384.64
1228,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2009M10,0.373163539573595
1229,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2009M11,386.23
1230,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2009M11,0.473452823807907
1231,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2009M12,387.63
1232,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2009M12,0.476943414811171
1233,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2010M01,388.91
1234,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2010M01,0.44941498566522
1235,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2010M02,390.41
1236,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2010M02,0.698994067578029
1237,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2010M03,391.37
1238,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2010M03,0.598910137775022
1239,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2010M04,392.67
1240,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2010M04,0.746613300492616
1241,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2010M05,393.21
1242,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2010M05,0.730095296649247
1243,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2010M06,392.38
1244,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2010M06,0.687708493713113
1245,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2010M07,390.41
1246,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2010M07,0.55634256278172
1247,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2010M08,388.54
1248,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2010M08,0.582463951953205
1249,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2010M09,387.03
1250,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2010M09,0.540329912975701
1251,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2010M10,387.43
1252,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2010M10,0.725353577371046
1253,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2010M11,388.87
1254,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2010M11,0.683530538798127
1255,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2010M12,389.99
1256,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2010M12,0.60882800608828
1257,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2011M01,391.5
1258,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2011M01,0.665963847676831
1259,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2011M02,392.05
1260,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2011M02,0.42007120719243
1261,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2011M03,392.8
1262,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2011M03,0.365383141272968
1263,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2011M04,393.44
1264,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2011M04,0.196093411770693
1265,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2011M05,394.41
1266,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2011M05,0.30518043793395
1267,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2011M06,393.95
1268,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2011M06,0.400122330394015
1269,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2011M07,392.72
1270,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2011M07,0.591685663789354
1271,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2011M08,390.33
1272,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2011M08,0.460699027127176
1273,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2011M09,389.28
1274,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2011M09,0.581350282923809
1275,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2011M10,389.19
1276,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2011M10,0.454275611078137
1277,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2011M11,390.48
1278,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2011M11,0.414020109548185
1279,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2011M12,392.06
1280,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2011M12,0.530782840585653
1281,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2012M01,393.31
1282,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2012M01,0.462324393358871
1283,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2012M02,394.04
1284,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2012M02,0.50758831781661
1285,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2012M03,394.59
1286,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2012M03,0.455702647657841
1287,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2012M04,396.38
1288,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2012M04,0.747254981699874
1289,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2012M05,396.93
1290,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2012M05,0.638929033239521
1291,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2012M06,395.91
1292,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2012M06,0.497525066632831
1293,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2012M07,394.56
1294,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2012M07,0.468527194948054
1295,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2012M08,392.59
1296,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2012M08,0.578997258729785
1297,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2012M09,391.32
1298,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2012M09,0.52404438964242
1299,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2012M10,391.27
1300,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2012M10,0.53444333102084
1301,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2012M11,393.2
1302,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2012M11,0.696578569965167
1303,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2012M12,394.57
1304,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2012M12,0.64020813140846
1305,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2013M01,395.78
1306,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2013M01,0.62800335613129
1307,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2013M02,397.03
1308,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2013M02,0.758806212567231
1309,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2013M03,397.66
1310,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2013M03,0.778022757799257
1311,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2013M04,398.64
1312,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2013M04,0.570159947525095
1313,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2013M05,400.02
1314,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2013M05,0.778474794044293
1315,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2013M06,398.81
1316,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2013M06,0.7324897072567
1317,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2013M07,397.51
1318,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2013M07,0.747668288726677
1319,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2013M08,395.39
1320,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2013M08,0.713212257062068
1321,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2013M09,393.72
1322,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2013M09,0.613308800981294
1323,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2013M10,393.9
1324,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2013M10,0.672170112709902
1325,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2013M11,395.36
1326,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2013M11,0.54933875890133
1327,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2013M12,397.03
1328,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2013M12,0.623463517246625
1329,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2014M01,398.04
1330,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2014M01,0.571024306432877
1331,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2014M02,398.27
1332,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2014M02,0.31231896833992
1333,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2014M03,399.91
1334,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2014M03,0.56580998843232
1335,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2014M04,401.51
1336,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2014M04,0.719947822596834
1337,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2014M05,401.96
1338,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2014M05,0.484975751212446
1339,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2014M06,401.43
1340,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2014M06,0.656954439457391
1341,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2014M07,399.38
1342,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2014M07,0.470428416895174
1343,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2014M08,397.32
1344,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2014M08,0.488125648094284
1345,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2014M09,395.64
1346,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2014M09,0.487656202377318
1347,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2014M10,396.29
1348,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2014M10,0.606752982990622
1349,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2014M11,397.55
1350,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2014M11,0.553925536220157
1351,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2014M12,399.15
1352,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2014M12,0.533964687806976
1353,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2015M01,400.18
1354,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2015M01,0.53763440860215
1355,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2015M02,400.55
1356,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2015M02,0.572475958520613
1357,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2015M03,401.74
1358,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2015M03,0.457602960666148
1359,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2015M04,403.35
1360,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2015M04,0.458270030634367
1361,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2015M05,404.15
1362,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2015M05,0.544830331376245
1363,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2015M06,402.97
1364,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2015M06,0.38362852801237
1365,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2015M07,401.46
1366,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2015M07,0.520807251239419
1367,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2015M08,399.11
1368,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2015M08,0.450518473774286
1369,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2015M09,397.82
1370,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2015M09,0.551005965018714
1371,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2015M10,398.49
1372,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2015M10,0.555149007040301
1373,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2015M11,400.27
1374,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2015M11,0.684190667840512
1375,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2015M12,402.06
1376,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2015M12,0.729049229612944
1377,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2016M01,402.73
1378,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2016M01,0.637213254035696
1379,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2016M02,404.25
1380,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2016M02,0.923729871426793
1381,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2016M03,405.06
1382,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2016M03,0.82640513765122
1383,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2016M04,407.6
1384,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2016M04,1.05367546795587
1385,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2016M05,407.9
1386,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2016M05,0.927873314363481
1387,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2016M06,406.99
1388,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2016M06,0.997592872918585
1389,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2016M07,404.59
1390,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2016M07,0.779654261943907
1391,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2016M08,402.45
1392,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2016M08,0.836862017990025
1393,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2016M09,401.23
1394,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2016M09,0.857171585139005
1395,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2016M10,401.79
1396,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2016M10,0.828126176315602
1397,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2016M11,403.72
1398,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2016M11,0.861918205211487
1399,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2016M12,404.64
1400,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2016M12,0.641695269362774
1401,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2017M01,406.36
1402,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2017M01,0.901348297867055
1403,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2017M02,406.66
1404,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2017M02,0.59616573902288
1405,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2017M03,407.53
1406,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2017M03,0.609786204512908
1407,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2017M04,409.22
1408,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2017M04,0.397448478900886
1409,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2017M05,409.89
1410,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2017M05,0.487864672713911
1411,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2017M06,409.08
1412,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2017M06,0.513526130863151
1413,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2017M07,407.33
1414,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2017M07,0.677228799525453
1415,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2017M08,405.32
1416,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2017M08,0.713132066095179
1417,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2017M09,403.57
1418,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2017M09,0.583206639583267
1419,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2017M10,403.82
1420,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2017M10,0.505239055227857
1421,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2017M11,405.31
1422,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2017M11,0.393837312989187
1423,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2017M12,407
1424,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2017M12,0.583234480031636
1425,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2018M01,408.15
1426,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2018M01,0.44049611182202
1427,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2018M02,408.52
1428,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2018M02,0.457384547287654
1429,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2018M03,409.59
1430,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2018M03,0.505484258827571
1431,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2018M04,410.45
1432,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2018M04,0.300571819559159
1433,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2018M05,411.44
1434,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2018M05,0.37815023542902
1435,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2018M06,410.99
1436,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2018M06,0.466901339591286
1437,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2018M07,408.9
1438,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2018M07,0.385436869368805
1439,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2018M08,407.16
1440,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2018M08,0.453962301391497
1441,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2018M09,405.71
1442,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2018M09,0.530267363778281
1443,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2018M10,406.19
1444,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2018M10,0.586895151305034
1445,World,,WLD,Monthly Atmospheric Carbon Dioxide Concentrations,Parts Per Million,2018M11,408.21
1446,World,,WLD,"Monthly Atmospheric Carbon Dioxide Concentrations, Year on Year Percentage Change",Percent,2018M11,0.715501714736866
